Date,Open,High,Low,Close,Adj Close,Volume,Type of industry
21-07-2010,205.009995,206.475006,202.5,203.304993,189.011749,4642350,
22-07-2010,203,206.300003,202.5,205.725006,191.261658,5574970,
23-07-2010,206.899994,206.899994,202.589996,203.860001,189.527771,6921810,
26-07-2010,204.5,205.979996,203.414993,205.190002,190.764221,3036490,
27-07-2010,205.320007,207.800003,204.5,206.679993,192.149506,6645910,
28-07-2010,207.199997,209,205.994995,208.610001,193.943817,6571060,
29-07-2010,209.089996,211.5,208.324997,210.059998,195.291855,11265740,
30-07-2010,209.770004,213.699997,208,212.690002,197.736984,11699660,
02-08-2010,213,214.490005,212.134995,213.634995,198.61554,8263340,
03-08-2010,214,214.399994,211.175003,212.244995,197.323227,8110480,
04-08-2010,211.5,212.899994,209.119995,211.479996,196.61203,7367350,
05-08-2010,206.5,212.740005,206.5,210.024994,195.259323,7355280,
06-08-2010,209.324997,211,208.145004,209.070007,194.37149,5460440,
09-08-2010,209,210.389999,207.134995,208.199997,193.562622,2618220,
10-08-2010,208.544998,210.220001,206.975006,209.514999,194.785172,7347270,
11-08-2010,210.100006,211.304993,207.794998,208.949997,194.259903,7335080,
12-08-2010,207.690002,208.279999,204.800003,207.315002,192.739883,4969430,
13-08-2010,206.154999,210.139999,205.824997,208.755005,194.078629,5249930,
16-08-2010,207.839996,212.690002,207.039993,208.399994,193.748566,3593340,
17-08-2010,210.800003,213.600006,208.110001,212.104996,197.193085,10065910,
18-08-2010,213,219.899994,213,219.195007,203.784637,19422170,
19-08-2010,218.5,223.949997,218.5,223.014999,207.336075,10381960,
20-08-2010,221.154999,223.979996,220.520004,223.130005,207.442993,4199070,
23-08-2010,221.285004,222.800003,218.300003,219.660004,204.216965,4097430,
24-08-2010,219.660004,222,216.009995,220.865005,205.337234,5340140,
25-08-2010,220.100006,221.5,217.854996,219.225006,203.812546,5295610,
26-08-2010,217.860001,221.384995,216.649994,217.835007,202.520264,10194050,
27-08-2010,218,218.994995,212.565002,213.914993,198.875839,5775240,
30-08-2010,216,217.770004,211.660004,213.169998,198.183228,3438230,
31-08-2010,212.5,214,211.229996,213.425003,198.420319,4695080,
01-09-2010,213.554993,215.5,212,214.925003,199.81485,4808100,
02-09-2010,215.979996,219.494995,215.979996,218.744995,203.366272,5795330,
03-09-2010,219.399994,220,216.824997,219.395004,203.970566,4059080,
06-09-2010,219.800003,221.970001,218.514999,220.429993,204.932816,4773220,
07-09-2010,221.600006,221.600006,218.255005,219.910004,204.449356,4203920,
08-09-2010,218.800003,219.990005,217.130005,217.960007,202.63649,4984800,
09-09-2010,219.5,225,218.309998,224.485001,208.702728,13014790,
13-09-2010,225.009995,229.5,224.800003,228.244995,212.19838,7297790,
14-09-2010,228.600006,235,228.600006,233.419998,217.009567,16348730,
15-09-2010,233.899994,238.399994,233.604996,237.544998,220.844559,12751580,
16-09-2010,237.570007,241.5,235.535004,239.529999,222.690002,12767390,
17-09-2010,239.529999,242.600006,238.699997,240.059998,223.182755,10751570,
20-09-2010,240.320007,246.994995,239.630005,244.619995,227.422134,7547730,
21-09-2010,245.509995,249.460007,245.509995,247.074997,229.704559,16355390,
22-09-2010,247,249,245.029999,248.164993,230.717926,12524510,
23-09-2010,247.154999,248.184998,245.315002,246.384995,229.063065,6190170,
24-09-2010,240.815002,250.199997,240.815002,249.524994,231.982315,13955310,
27-09-2010,250,251.080002,243.369995,243.845001,226.70166,8338720,
28-09-2010,243.800003,246.169998,242.139999,245.039993,227.812622,9432110,
29-09-2010,247.399994,247.399994,242.619995,244.285004,227.110718,7797860,
30-09-2010,243,249.899994,242.669998,248.934998,231.433792,18479890,
01-10-2010,249.199997,250.399994,246.235001,250.074997,232.493637,8865130,
04-10-2010,250.074997,252.259995,248.320007,249.399994,231.866089,6990230,
05-10-2010,248.139999,250.970001,243.744995,244.779999,227.570938,8598330,
06-10-2010,245.5,248,245,245.675003,228.403,4109940,
07-10-2010,245.699997,247,242.654999,243.354996,226.246078,4506420,
08-10-2010,243.514999,244.800003,239,240.574997,223.661545,7453430,
11-10-2010,244.080002,244.080002,236.664993,238.850006,222.0578,9910020,
12-10-2010,239.804993,240,233.955002,238.029999,221.295441,7809900,
13-10-2010,238.5,245,236.699997,244.125,226.96196,10286700,
14-10-2010,244.5,245.600006,241.005005,242.434998,225.390778,3853630,
15-10-2010,242.440002,244.274994,237.994995,238.625,221.848648,5863270,
18-10-2010,253.990005,253.990005,235.300003,239.845001,222.982849,8275100,
19-10-2010,242.300003,242.300003,235.854996,236.884995,220.230957,8324520,
20-10-2010,236.899994,237.199997,232.809998,233.554993,217.135101,4930230,
21-10-2010,233.005005,237.479996,231.664993,236.509995,219.882294,7297530,
22-10-2010,238,238,231.850006,232.664993,216.307648,6475190,
25-10-2010,233.600006,236.75,229.899994,230.470001,214.266953,8629790,
26-10-2010,230.800003,232.600006,229.100006,230.139999,213.960159,5069720,
27-10-2010,230.600006,230.600006,224.039993,225.429993,209.581284,8220330,
28-10-2010,225.649994,231.585007,224.100006,226.669998,210.734116,21069230,
29-10-2010,228,229.800003,223.699997,227.990005,211.961334,8132430,
01-11-2010,229.800003,236.600006,228.505005,234.919998,218.404114,10134800,
02-11-2010,236.5,238.699997,234.300003,235.035004,218.511032,5561020,
03-11-2010,236.100006,237.190002,235.104996,236.225006,219.617355,3540760,
04-11-2010,239,240.5,236.755005,238.919998,222.122894,4858160,
08-11-2010,239.339996,240,232.544998,233.539993,217.121124,4255460,
09-11-2010,234,240.679993,233.035004,239.850006,222.987503,6858050,
10-11-2010,240,241.979996,238.335007,239.585007,222.741135,4467170,
11-11-2010,238.509995,240.940002,233.625,235.330002,218.785294,3364370,
12-11-2010,234.5,237.899994,230.5,231.490005,215.215225,6201550,
15-11-2010,231.5,239.199997,231.399994,238.585007,221.811447,11407980,
16-11-2010,239.970001,239.970001,232.5,237.259995,220.579605,9149670,
18-11-2010,241.899994,241.899994,231.875,234.035004,217.581345,8315990,
19-11-2010,234.5,236.399994,229.199997,230.360001,214.164688,5876340,
22-11-2010,232.100006,239.095001,230.600006,237.990005,221.258286,5510950,
23-11-2010,236.5,238,230.744995,237.179993,220.505219,5708120,
24-11-2010,235.399994,237.389999,228.994995,231.139999,214.889847,4128750,
25-11-2010,232.5,235.869995,229.225006,232.304993,215.972946,11343870,
26-11-2010,232.600006,234,227.600006,229.789993,213.634781,7569690,
29-11-2010,230,231.789993,228.5,229.789993,213.634781,5909430,
30-11-2010,229.699997,233.404999,225.850006,228.539993,212.472641,8626780,
01-12-2010,228.854996,237.5,228,236.705002,220.063614,8040720,
02-12-2010,237.800003,240,235.309998,239.175003,222.35997,7369280,
03-12-2010,239.5,240,237.199997,239.565002,222.722534,3961790,
06-12-2010,242,242.5,237.524994,238.324997,221.569702,4681560,
07-12-2010,238,239,232.850006,235.164993,218.631866,8597350,
08-12-2010,234,234,226.520004,228.044998,212.012436,11744220,
09-12-2010,227.315002,228.440002,221.929993,223.199997,207.508057,18283920,
10-12-2010,220,223.225006,217.029999,222.235001,206.610916,20621230,
13-12-2010,224.300003,224.5,218.139999,223.899994,208.158859,7911680,
14-12-2010,224.699997,227.589996,221.199997,223.824997,208.089142,5922080,
15-12-2010,223,223,215,216.289993,201.083893,11210210,
16-12-2010,216.300003,221.960007,215,220.080002,204.607422,9759180,
20-12-2010,219.979996,219.979996,215.145004,217.25,201.976379,5161220,
21-12-2010,217.300003,221.904999,217.190002,221.410004,205.843887,6175580,
22-12-2010,223.300003,224,217.005005,217.880005,202.562088,7503240,
23-12-2010,218,220.399994,217.395004,219.095001,203.691666,3263270,
24-12-2010,218.899994,222.475006,217.5,221.839996,206.243683,3516710,
27-12-2010,221.899994,223,219.710007,221.369995,205.806717,3770630,
28-12-2010,222.389999,226.869995,221.514999,225.615005,209.753296,4675030,
29-12-2010,225.600006,233.679993,225.354996,232.779999,216.414536,8071040,
30-12-2010,233.619995,234.339996,228.804993,230.550003,214.341339,7252350,
31-12-2010,230.5,236.5,229.205002,234.634995,218.139145,8248910,
03-01-2011,237,239.964996,235.039993,239.050003,222.243774,5398390,
04-01-2011,238.649994,238.800003,233.300003,234.554993,218.064789,8284130,
05-01-2011,234.970001,234.970001,229.75,230.820007,214.592346,7825920,
06-01-2011,231.600006,234.264999,230.899994,232.774994,216.409897,5435090,
07-01-2011,232.619995,232.619995,226.100006,226.945007,210.989792,7948010,
10-01-2011,225.604996,227,213.800003,215.225006,200.093765,20070860,
11-01-2011,217,221.869995,212.5,214.660004,199.568481,12157590,
12-01-2011,216.899994,221.399994,210.660004,220.529999,205.025787,9905330,
13-01-2011,220.899994,221.740005,212.639999,214.300003,199.23378,9486010,
14-01-2011,215,220.800003,203,204.955002,190.545776,12791410,
17-01-2011,206,209.300003,205.054993,206.809998,192.27037,12280820,
18-01-2011,208.679993,211.600006,204.664993,210.934998,196.105377,8420160,
19-01-2011,211.164993,211.404999,206.300003,207.544998,192.95369,8992050,
20-01-2011,206.925003,213.440002,204.589996,211.755005,196.867722,9638540,
21-01-2011,210.399994,212.470001,207.610001,209.414993,194.69223,8297610,
24-01-2011,209.5,215.399994,207.300003,214.860001,199.75441,12774160,
25-01-2011,215.119995,217.485001,207.009995,208.429993,193.776459,14110540,
27-01-2011,210,210,204.100006,205.089996,190.67128,18945580,
28-01-2011,205.5,208.934998,204.205002,205.425003,190.982742,17798420,
31-01-2011,204.270004,206.345001,199.619995,204.729996,190.336594,11118030,
01-02-2011,207.690002,207.690002,201.509995,203.960007,189.620712,8551230,
02-02-2011,205.149994,206.350006,200.619995,201.990005,187.789246,9762170,
03-02-2011,202,207.175003,201,206.095001,191.605637,5796030,
04-02-2011,205.100006,208.5,200.5,201.774994,187.58934,9253200,
07-02-2011,204.5,206,202.020004,203.884995,189.550995,8559460,
08-02-2011,205.990005,205.994995,198.509995,200.285004,186.204086,7195990,
09-02-2011,199.800003,203.5,198.139999,202.229996,188.01236,7357580,
